"fwcoymap_id","all_oysters_id","UniversalReefID"
"454689",41701,24251
"454690",41702,24252
"454691",41703,24253
"454692",41704,24254
"454693",41705,24255
"454694",41706,24256
"454695",41707,24257
"454696",41708,24258
"454697",41709,24259
"454698",41710,24260
"454699",41711,24261
"454700",41712,24262
"454701",41713,24263
"454702",41714,24264
"454703",41715,24265
"454704",41716,24266
"454705",41717,24267
"454706",41718,24268
"454707",41719,24269
"454708",41720,24270
"454709",41721,24271
"454710",41722,24272
"462614",41722,24273
"454711",41723,24274
"462615",41723,24275
"454712",41724,24276
"462617",41724,24277
"454713",41725,24278
"454714",41726,24279
"454715",41727,24280
"454716",41728,24281
"454717",41729,24282
"454718",41730,24283
"454719",41731,24284
"454720",41732,24285
"454721",41733,24286
"454722",41734,24287
"462625",41734,24288
"454723",41735,24289
"454724",41736,24290
"454725",41737,24291
"454726",41738,24292
"454727",41739,24293
"454728",41740,24294
"454729",41741,24295
"454730",41742,24296
"454731",41743,24297
"454732",41744,24298
"454733",41745,24299
"454734",41746,24300
"462629",41746,24301
"454735",41747,24302
"454736",41748,24303
"454737",41749,24304
"454738",41750,24305
"454739",41751,24306
"462627",41751,24307
"454740",41752,24308
"454741",41753,24309
"462626",41753,24310
"454742",41754,24311
"454743",41755,24312
"454744",41756,24313
"454745",41757,24314
"454746",41758,24315
"454747",41759,24316
"454748",41760,24317
"454749",41761,24318
"454750",41762,24319
"454751",41763,24320
"454752",41764,24321
"454753",41765,24322
"454754",41766,24323
"454755",41767,24324
"454756",41768,24325
"462635",41768,24326
"454757",41769,24327
"462634",41769,24328
"454758",41770,24329
"454759",41771,24330
"454760",41772,24331
"454761",41773,24332
"454762",41774,24333
"454763",41775,24334
"454764",41776,24335
"454765",41777,24336
"454766",41778,24337
"454767",41779,24338
"454768",41780,24339
"454769",41781,24340
"454770",41782,24341
"454771",41783,24342
"462636",41784,24343
"454772",41785,24344
"454773",41786,24345
"462637",41787,24346
"462638",41788,24347
"462639",41789,24348
"462640",41790,24349
"454774",41791,24350
"462658",41792,24351
"462659",41792,24352
"462657",41793,24353
"462656",41794,24354
"454775",41795,24355
"462642",41796,24356
"462643",41797,24357
"462641",41798,24358
"462647",41799,24359
"462646",41800,24360
"454776",41801,24361
"462645",41801,24362
"462644",41802,24363
"462648",41803,24364
"462679",41804,24365
"462678",41805,24366
"462677",41806,24367
"462649",41807,24368
"462650",41808,24369
"462651",41808,24370
"454777",41809,24371
"462676",41809,24372
"462674",41810,24373
"462675",41811,24374
"454778",41812,24375
"462680",41813,24376
"462681",41814,24377
"462682",41815,24378
"462673",41816,24379
"462652",41817,24380
"462654",41818,24381
"462653",41819,24382
"462660",41820,24383
"462655",41821,24384
"462663",41822,24385
"454779",41823,24386
"462671",41824,24387
"462672",41825,24388
"454780",41826,24389
"454781",41827,24390
"462683",41828,24391
"462670",41829,24392
"462669",41830,24393
"462661",41831,24394
"462662",41832,24395
"454782",41833,24396
"454783",41834,24397
"462667",41835,24398
"462668",41836,24399
"454784",41837,24400
"462665",41838,24401
"462664",41839,24402
"454785",41840,24403
"454786",41841,24404
"462666",41842,24405
"454787",41843,24406
"454788",41844,24407
"462684",41845,24408
"454789",41846,24409
"454790",41847,24410
"462685",41848,24411
"454791",41849,24412
"462686",41850,24413
"454792",41851,24414
"462691",41852,24415
"454793",41853,24416
"462689",41854,24417
"462690",41855,24418
"462688",41856,24419
"454794",41857,24420
"454795",41858,24421
"454796",41859,24422
"454797",41860,24423
"454798",41861,24424
"454799",41862,24425
"454800",41863,24426
"462696",41863,24427
"454801",41864,24428
"462698",41864,24429
"454802",41865,24430
"462697",41865,24431
"454803",41866,24432
"454804",41867,24433
"462695",41867,24434
"454805",41868,24435
"454806",41869,24436
"454807",41870,24437
"454808",41871,24438
"454809",41872,24439
"454810",41873,24440
"454811",41874,24441
"462709",41874,24442
"454812",41875,24443
"454813",41876,24444
"454814",41877,24445
"454815",41878,24446
"454816",41879,24447
"454817",41880,24448
"454818",41881,24449
"454819",41882,24450
"454820",41883,24451
"462701",41883,24452
"454821",41884,24453
"462725",41884,24454
"454822",41885,24455
"454823",41886,24456
"462699",41886,24457
"454824",41887,24458
"454825",41888,24459
"454826",41889,24460
"462706",41889,24461
"454827",41890,24462
"462708",41890,24463
"454828",41891,24464
"462707",41891,24465
"454829",41892,24466
"454830",41893,24467
"454831",41894,24468
"454832",41895,24469
"462704",41895,24470
"454833",41896,24471
"462703",41896,24472
"454834",41897,24473
"462702",41897,24474
"454835",41898,24475
"462720",41898,24476
"454836",41899,24477
"454837",41900,24478
"454838",41901,24479
"462705",41901,24480
"454839",41902,24481
"454840",41903,24482
"454841",41904,24483
"454842",41905,24484
"454843",41906,24485
"462726",41907,24486
"454844",41908,24487
"454845",41909,24488
"454846",41910,24489
"454847",41911,24490
"454848",41912,24491
"454849",41913,24492
"462730",41914,24493
"462727",41915,24494
"462728",41916,24495
"462729",41917,24496
"462747",41918,24497
"462750",41919,24498
"462754",41920,24499
"462753",41921,24500
"462752",41922,24501
"462751",41923,24502
"462748",41924,24503
"462749",41924,24504
"462745",41925,24505
"462746",41925,24506
"454850",41926,24507
"462829",41927,24508
"462731",41928,24509
"462741",41929,24510
"454851",41930,24511
"462740",41931,24512
"462733",41932,24513
"454852",41933,24514
"462737",41934,24515
"462736",41935,24516
"454853",41936,24517
"454854",41937,24518
"454855",41938,24519
"454856",41939,24520
"454857",41940,24521
"454858",41941,24522
"454859",41942,24523
"454860",41943,24524
"454861",41944,24525
"454862",41945,24526
"454863",41946,24527
"454864",41947,24528
"454865",41948,24529
"462832",41948,24530
"454866",41949,24531
"454867",41950,24532
"454868",41951,24533
"462712",41951,24534
"454869",41952,24535
"462714",41952,24536
"454870",41953,24537
"454871",41954,24538
"462844",41954,24539
"454872",41955,24540
"454873",41956,24541
"454874",41957,24542
"454875",41958,24543
"454876",41959,24544
"454877",41960,24545
"454878",41961,24546
"454879",41962,24547
"454880",41963,24548
"454881",41964,24549
"454882",41965,24550
"454883",41966,24551
"454884",41967,24552
"454885",41968,24553
"454886",41969,24554
"462849",41969,24555
"454887",41970,24556
"454888",41971,24557
"454889",41972,24558
"454890",41973,24559
"454891",41974,24560
"454892",41975,24561
"462850",41975,24562
"454893",41976,24563
"462851",41976,24564
"454894",41977,24565
"462852",41977,24566
"454895",41978,24567
"462836",41978,24568
"454896",41979,24569
"462838",41979,24570
"454897",41980,24571
"462837",41980,24572
"454898",41981,24573
"462843",41981,24574
"454899",41982,24575
"462841",41982,24576
"454900",41983,24577
"462842",41983,24578
"454901",41984,24579
"462840",41984,24580
"454902",41985,24581
"462839",41985,24582
"454903",41986,24583
"462718",41986,24584
"462732",41987,24585
"454904",41988,24586
"462716",41988,24587
"462734",41989,24588
"454905",41990,24589
"454906",41991,24590
"462717",41991,24591
"454907",41992,24592
"462722",41992,24593
"462738",41993,24594
"454908",41994,24595
"454909",41995,24596
"454910",41996,24597
"462723",41996,24598
"462740",41997,24599
"454911",41998,24600
"462721",41998,24601
"462742",41999,24602
"454912",42000,24603
"462724",42000,24604
"462743",42001,24605
"454913",42002,24606
"462633",42002,24607
"454914",42003,24608
"462632",42003,24609
"454915",42004,24610
"462630",42004,24611
"454916",42005,24612
"462621",42005,24613
"454917",42006,24614
"462616",42006,24615
"454918",42007,24616
"454919",42008,24617
"454920",42009,24618
"462619",42009,24619
"454921",42010,24620
"462620",42010,24621
"454922",42011,24622
"454923",42012,24623
"454924",42013,24624
"434206",42014,24625
"454925",42014,24626
"433680",42015,24627
"454926",42015,24628
"434572",42016,24629
"454927",42016,24630
"454928",42017,24631
"433069",42018,24632
"454929",42018,24633
"454930",42019,24634
"462605",42019,24635
"454931",42020,24636
"462607",42020,24637
"454932",42021,24638
"462606",42021,24639
"454933",42022,24640
"462608",42022,24641
"454934",42023,24642
"462609",42023,24643
"454935",42024,24644
"462612",42024,24645
"454649",42025,24646
"454936",42025,24647
"462557",42025,24648
"462558",42025,24649
"462597",42026,24650
"454938",42027,24651
"462596",42027,24652
"454939",42028,24653
"462595",42028,24654
"454940",42029,24655
"462593",42029,24656
"454941",42030,24657
"462594",42030,24658
"454942",42031,24659
"462590",42031,24660
"462588",42032,24661
"454943",42033,24662
"462587",42033,24663
"454944",42034,24664
"454945",42035,24665
"462585",42035,24666
"454946",42036,24667
"462583",42036,24668
"454947",42037,24669
"462581",42037,24670
"462582",42038,24671
"454948",42039,24672
"462579",42039,24673
"454949",42040,24674
"462577",42040,24675
"454950",42041,24676
"462573",42041,24677
"454951",42042,24678
"462571",42042,24679
"462574",42043,24680
"454952",42044,24681
"462572",42044,24682
"454953",42045,24683
"454954",42046,24684
"462519",42046,24685
"454955",42047,24686
"462523",42047,24687
"454956",42048,24688
"462517",42048,24689
"454620",42049,24690
"454957",42049,24691
"462563",42049,24692
"454958",42050,24693
"462522",42050,24694
"454959",42051,24695
"462505",42051,24696
"454960",42052,24697
"462505",42052,24698
"454961",42053,24699
"462505",42053,24700
"454962",42054,24701
"454963",42055,24702
"462551",42055,24703
"454964",42056,24704
"462501",42056,24705
"462501",42057,24706
"454965",42058,24707
"462501",42058,24708
"454966",42059,24709
"454967",42060,24710
"454968",42061,24711
"454969",42062,24712
"462504",42062,24713
"454970",42063,24714
"454971",42064,24715
"454972",42065,24716
"454973",42066,24717
"462538",42066,24718
"454974",42067,24719
"462539",42067,24720
"454975",42068,24721
"454976",42069,24722
"454977",42070,24723
"454978",42071,24724
"454979",42072,24725
"454980",42073,24726
"454981",42074,24727
"454982",42075,24728
"454983",42076,24729
"462437",42076,24730
"454984",42077,24731
"462473",42077,24732
"454985",42078,24733
"454986",42079,24734
"462469",42079,24735
"454987",42080,24736
"462416",42080,24737
"454988",42081,24738
"462414",42081,24739
"462415",42081,24740
"454989",42082,24741
"454990",42083,24742
"454991",42084,24743
"454992",42085,24744
"462361",42085,24745
"454993",42086,24746
"454994",42087,24747
"462369",42087,24748
"454995",42088,24749
"462401",42088,24750
"454996",42089,24751
"462400",42089,24752
"454997",42090,24753
"462405",42090,24754
"462405",42091,24755
"454998",42092,24756
"462403",42092,24757
"454999",42093,24758
"455000",42094,24759
"462404",42094,24760
"455001",42095,24761
"455002",42096,24762
"455003",42097,24763
"455004",42098,24764
"455005",42099,24765
"455006",42100,24766
"455007",42101,24767
"455008",42102,24768
"455009",42103,24769
"455010",42104,24770
"455011",42105,24771
"454511",42106,24772
"455012",42106,24773
"455013",42107,24774
"455014",42108,24775
"455015",42109,24776
"455016",42110,24777
"455017",42111,24778
"455018",42112,24779
"455019",42113,24780
"455020",42114,24781
"455021",42115,24782
"455022",42116,24783
"455023",42117,24784
"455024",42118,24785
"455025",42119,24786
"455025",42120,24787
"455026",42121,24788
"455027",42122,24789
"455028",42123,24790
"455029",42124,24791
"455030",42125,24792
"455031",42126,24793
"455032",42127,24794
"455033",42128,24795
"455034",42129,24796
"455035",42130,24797
"455036",42131,24798
"455037",42132,24799
"455038",42133,24800
"455039",42134,24801
"455040",42135,24802
"455041",42136,24803
"455042",42137,24804
"455043",42138,24805
"455044",42139,24806
"455045",42140,24807
"455046",42141,24808
"455047",42142,24809
"455048",42143,24810
"455049",42144,24811
"455050",42145,24812
"462327",42145,24813
"455051",42146,24814
"455052",42147,24815
"462331",42147,24816
"455053",42148,24817
"455054",42149,24818
"455055",42150,24819
"455056",42151,24820
"455057",42152,24821
"455058",42153,24822
"462323",42153,24823
"455059",42154,24824
"455060",42155,24825
"455061",42156,24826
"455062",42157,24827
"455063",42158,24828
"455064",42159,24829
"455065",42160,24830
"462316",42160,24831
"455066",42161,24832
"462316",42161,24833
"455067",42162,24834
"455068",42163,24835
"462305",42163,24836
"455069",42164,24837
"455070",42165,24838
"462305",42165,24839
"455071",42166,24840
"462304",42166,24841
"455072",42167,24842
"462305",42167,24843
"455073",42168,24844
"462297",42168,24845
"455074",42169,24846
"462298",42169,24847
"455075",42170,24848
"462293",42170,24849
"455076",42171,24850
"455077",42172,24851
"462259",42172,24852
"455078",42173,24853
"462260",42173,24854
"455079",42174,24855
"462258",42174,24856
"455080",42175,24857
"455081",42176,24858
"455082",42177,24859
"455083",42178,24860
"455084",42179,24861
"455085",42180,24862
"455086",42181,24863
"455087",42182,24864
"455088",42183,24865
"455089",42184,24866
"455090",42185,24867
"455091",42186,24868
"455092",42187,24869
"455093",42188,24870
"462151",42188,24871
"455094",42189,24872
"462155",42189,24873
"454247",42190,24874
"455095",42190,24875
"455096",42191,24876
"462153",42191,24877
"455097",42192,24878
"455098",42193,24879
"455099",42194,24880
"455100",42195,24881
"462147",42195,24882
"455101",42196,24883
"462152",42196,24884
"455102",42197,24885
"455103",42198,24886
"455104",42199,24887
"455105",42200,24888
"455106",42201,24889
"455107",42202,24890
"455108",42203,24891
"455109",42204,24892
"455110",42205,24893
"455111",42206,24894
"455112",42207,24895
"455113",42208,24896
"455114",42209,24897
"455115",42210,24898
"455116",42211,24899
"455117",42212,24900
"455118",42213,24901
"455119",42214,24902
"455120",42215,24903
"455121",42216,24904
"455122",42217,24905
"455123",42218,24906
"455124",42219,24907
"455125",42220,24908
"462145",42220,24909
"455126",42221,24910
"455127",42222,24911
"455128",42223,24912
"462144",42223,24913
"455129",42224,24914
"455130",42225,24915
"454241",42226,24916
"455131",42226,24917
"455132",42227,24918
"462142",42227,24919
"455133",42228,24920
"455134",42229,24921
"462148",42229,24922
"455135",42230,24923
"455136",42231,24924
"455137",42232,24925
"455138",42233,24926
"455139",42234,24927
"455140",42235,24928
"455141",42236,24929
"455142",42237,24930
"455143",42238,24931
"455144",42239,24932
"455145",42240,24933
"462204",42240,24934
"455146",42241,24935
"455148",42243,24936
"455150",42245,24937
"455151",42246,24938
"455154",42249,24939
"455154",42251,24940
"455156",42251,24941
"454246",42253,24942
"455158",42253,24943
"455162",42257,24944
"455163",42258,24945
"462137",42258,24946
"455167",42262,24947
"455169",42264,24948
"462182",42264,24949
"455170",42265,24950
"455171",42266,24951
"455172",42267,24952
"462183",42267,24953
"455173",42268,24954
"462180",42268,24955
"455174",42269,24956
"462181",42269,24957
"455175",42270,24958
"462176",42270,24959
"455176",42271,24960
"462200",42271,24961
"455177",42272,24962
"455178",42273,24963
"455179",42274,24964
"462199",42274,24965
"455180",42275,24966
"455181",42276,24967
"455182",42277,24968
"462201",42277,24969
"455183",42278,24970
"462173",42278,24971
"451876",42294,24972
"451877",42294,24973
"451878",42294,24974
"451879",42294,24975
"451880",42294,24976
"451884",42294,24977
"451885",42294,24978
"451886",42294,24979
"451891",42294,24980
"451892",42294,24981
"451893",42294,24982
"451896",42294,24983
"451897",42294,24984
"451898",42294,24985
"451899",42294,24986
"451900",42294,24987
"451901",42294,24988
"451902",42294,24989
"451903",42294,24990
"451905",42294,24991
"451906",42294,24992
"451907",42294,24993
"451910",42294,24994
"451911",42294,24995
"451912",42294,24996
"451915",42294,24997
"451919",42294,24998
"451921",42294,24999
"451922",42294,25000
"451923",42294,25001
"451924",42294,25002
"451925",42294,25003
"451926",42294,25004
"451927",42294,25005
"451928",42294,25006
"451929",42294,25007
"451930",42294,25008
"451931",42294,25009
"451932",42294,25010
"451933",42294,25011
"451934",42294,25012
"451935",42294,25013
"451936",42294,25014
"451937",42294,25015
"451939",42294,25016
"451940",42294,25017
"451941",42294,25018
"451942",42294,25019
"451944",42294,25020
"451945",42294,25021
"451946",42294,25022
"451947",42294,25023
"451950",42294,25024
"451951",42294,25025
"451952",42294,25026
"451953",42294,25027
"451954",42294,25028
"451955",42294,25029
"451956",42294,25030
"451957",42294,25031
"451958",42294,25032
"451959",42294,25033
"451960",42294,25034
"451961",42294,25035
"451962",42294,25036
"451963",42294,25037
"451964",42294,25038
"451965",42294,25039
"451966",42294,25040
"451967",42294,25041
"451968",42294,25042
"451969",42294,25043
"451970",42294,25044
"451971",42294,25045
"451972",42294,25046
"451974",42294,25047
"451975",42294,25048
"451976",42294,25049
"451977",42294,25050
"451978",42294,25051
"451979",42294,25052
"451980",42294,25053
"451981",42294,25054
"451982",42294,25055
"451983",42294,25056
"451984",42294,25057
"451985",42294,25058
"451986",42294,25059
"451987",42294,25060
"451988",42294,25061
"451989",42294,25062
"451990",42294,25063
"451991",42294,25064
"451992",42294,25065
"451993",42294,25066
"451994",42294,25067
"451995",42294,25068
"451996",42294,25069
"451997",42294,25070
"451998",42294,25071
"451999",42294,25072
"452000",42294,25073
"452001",42294,25074
"452002",42294,25075
"452003",42294,25076
"452004",42294,25077
"452005",42294,25078
"452006",42294,25079
"452007",42294,25080
"452008",42294,25081
"452009",42294,25082
"452010",42294,25083
"452011",42294,25084
"452012",42294,25085
"452013",42294,25086
"452014",42294,25087
"452015",42294,25088
"452016",42294,25089
"452017",42294,25090
"452018",42294,25091
"452019",42294,25092
"452020",42294,25093
"452021",42294,25094
"452022",42294,25095
"452023",42294,25096
"452024",42294,25097
"452025",42294,25098
"452026",42294,25099
"452027",42294,25100
"452028",42294,25101
"452029",42294,25102
"452030",42294,25103
"452031",42294,25104
"452032",42294,25105
"452033",42294,25106
"452034",42294,25107
"452035",42294,25108
"452036",42294,25109
"452037",42294,25110
"452038",42294,25111
"452039",42294,25112
"452040",42294,25113
"452041",42294,25114
"452042",42294,25115
"452043",42294,25116
"452044",42294,25117
"452045",42294,25118
"452046",42294,25119
"452047",42294,25120
"452048",42294,25121
"452049",42294,25122
"452050",42294,25123
"452051",42294,25124
"452052",42294,25125
"452053",42294,25126
"452054",42294,25127
"452055",42294,25128
"452056",42294,25129
"452057",42294,25130
"452058",42294,25131
"452059",42294,25132
"452060",42294,25133
"452061",42294,25134
"452062",42294,25135
"452063",42294,25136
"452064",42294,25137
"452065",42294,25138
"452066",42294,25139
"452067",42294,25140
"452068",42294,25141
"452069",42294,25142
"452070",42294,25143
"452071",42294,25144
"452072",42294,25145
"452073",42294,25146
"452074",42294,25147
"452075",42294,25148
"452076",42294,25149
"452077",42294,25150
"452078",42294,25151
"452079",42294,25152
"452080",42294,25153
"452081",42294,25154
"452082",42294,25155
"452083",42294,25156
"452084",42294,25157
"452085",42294,25158
"452086",42294,25159
"452087",42294,25160
"452088",42294,25161
"452089",42294,25162
"452090",42294,25163
"452091",42294,25164
"452092",42294,25165
"452093",42294,25166
"452094",42294,25167
"452095",42294,25168
"452096",42294,25169
"452097",42294,25170
"452098",42294,25171
"452099",42294,25172
"452100",42294,25173
"452101",42294,25174
"452102",42294,25175
"452103",42294,25176
"452104",42294,25177
"452105",42294,25178
"452106",42294,25179
"452107",42294,25180
"452108",42294,25181
"452109",42294,25182
"452110",42294,25183
"452111",42294,25184
"452112",42294,25185
"452113",42294,25186
"452114",42294,25187
"452115",42294,25188
"452116",42294,25189
"452117",42294,25190
"452118",42294,25191
"452119",42294,25192
"452120",42294,25193
"452121",42294,25194
"452122",42294,25195
"452123",42294,25196
"452124",42294,25197
"452125",42294,25198
"452126",42294,25199
"452127",42294,25200
"452129",42294,25201
"452132",42294,25202
"452135",42294,25203
"452138",42294,25204
"452140",42294,25205
"452143",42294,25206
"452146",42294,25207
"452148",42294,25208
"452162",42294,25209
"452167",42294,25210
"452177",42294,25211
"452179",42294,25212
"452180",42294,25213
"452181",42294,25214
"452182",42294,25215
"452183",42294,25216
"452184",42294,25217
"452185",42294,25218
"452186",42294,25219
"452187",42294,25220
"452188",42294,25221
"452189",42294,25222
"452190",42294,25223
"452191",42294,25224
"452192",42294,25225
"452193",42294,25226
"452194",42294,25227
"452195",42294,25228
"452196",42294,25229
"452197",42294,25230
"452198",42294,25231
"452199",42294,25232
"452200",42294,25233
"452201",42294,25234
"452202",42294,25235
"452203",42294,25236
"452204",42294,25237
"452205",42294,25238
"452206",42294,25239
"452207",42294,25240
"452208",42294,25241
"452209",42294,25242
"452210",42294,25243
"452211",42294,25244
"452212",42294,25245
"452213",42294,25246
"452214",42294,25247
"452215",42294,25248
"452216",42294,25249
"452217",42294,25250
"452218",42294,25251
"452219",42294,25252
"452220",42294,25253
"452221",42294,25254
"452222",42294,25255
"452223",42294,25256
"452224",42294,25257
"452225",42294,25258
"452226",42294,25259
"452227",42294,25260
"452228",42294,25261
"452229",42294,25262
"452230",42294,25263
"452231",42294,25264
"452232",42294,25265
"452233",42294,25266
"452234",42294,25267
"452235",42294,25268
"452236",42294,25269
"452237",42294,25270
"452238",42294,25271
"452239",42294,25272
"452240",42294,25273
"452241",42294,25274
"452243",42294,25275
"452244",42294,25276
"452245",42294,25277
"452246",42294,25278
"452247",42294,25279
"452248",42294,25280
"452249",42294,25281
"452250",42294,25282
"452251",42294,25283
"452252",42294,25284
"452253",42294,25285
"452254",42294,25286
"452255",42294,25287
"452256",42294,25288
"452257",42294,25289
"452258",42294,25290
"452259",42294,25291
"452260",42294,25292
"452261",42294,25293
"452262",42294,25294
"452263",42294,25295
"452264",42294,25296
"452265",42294,25297
"452266",42294,25298
"452267",42294,25299
"452268",42294,25300
"452269",42294,25301
"452270",42294,25302
"452271",42294,25303
"452272",42294,25304
"452273",42294,25305
"452274",42294,25306
"452275",42294,25307
"452276",42294,25308
"452277",42294,25309
"452278",42294,25310
"452279",42294,25311
"452280",42294,25312
"452281",42294,25313
"452282",42294,25314
"452283",42294,25315
"452284",42294,25316
"452285",42294,25317
"452286",42294,25318
"452287",42294,25319
"452288",42294,25320
"452289",42294,25321
"452290",42294,25322
"452291",42294,25323
"452292",42294,25324
"452293",42294,25325
"452294",42294,25326
"452295",42294,25327
"452296",42294,25328
"452297",42294,25329
"452298",42294,25330
"452299",42294,25331
"452300",42294,25332
"452301",42294,25333
"452302",42294,25334
"452303",42294,25335
"452304",42294,25336
"452305",42294,25337
"452307",42294,25338
"452308",42294,25339
"452309",42294,25340
"452310",42294,25341
"452311",42294,25342
"452312",42294,25343
"452313",42294,25344
"452314",42294,25345
"452315",42294,25346
"452316",42294,25347
"452317",42294,25348
"452318",42294,25349
"452319",42294,25350
"452320",42294,25351
"452321",42294,25352
"452322",42294,25353
"452323",42294,25354
"452325",42294,25355
"452326",42294,25356
"452327",42294,25357
"452328",42294,25358
"452329",42294,25359
"452330",42294,25360
"452331",42294,25361
"452332",42294,25362
"452333",42294,25363
"452334",42294,25364
"452335",42294,25365
"452336",42294,25366
"452337",42294,25367
"452338",42294,25368
"452339",42294,25369
"452340",42294,25370
"452341",42294,25371
"452342",42294,25372
"452343",42294,25373
"452344",42294,25374
"452345",42294,25375
"452346",42294,25376
"452347",42294,25377
"452348",42294,25378
"452349",42294,25379
"452350",42294,25380
"452351",42294,25381
"452352",42294,25382
"452353",42294,25383
"452354",42294,25384
"452355",42294,25385
"452356",42294,25386
"452357",42294,25387
"452358",42294,25388
"452359",42294,25389
"452360",42294,25390
"452361",42294,25391
"452362",42294,25392
"452363",42294,25393
"452364",42294,25394
"452365",42294,25395
"452366",42294,25396
"452367",42294,25397
"452368",42294,25398
"452369",42294,25399
"452370",42294,25400
"452371",42294,25401
"452372",42294,25402
"452373",42294,25403
"452374",42294,25404
"452375",42294,25405
"452376",42294,25406
"452377",42294,25407
"452378",42294,25408
"452379",42294,25409
"452380",42294,25410
"452381",42294,25411
"452382",42294,25412
"452383",42294,25413
"452384",42294,25414
"452385",42294,25415
"452386",42294,25416
"452387",42294,25417
"452388",42294,25418
"452389",42294,25419
"452390",42294,25420
"452391",42294,25421
"452392",42294,25422
"452393",42294,25423
"452394",42294,25424
"452395",42294,25425
"452396",42294,25426
"452397",42294,25427
"452398",42294,25428
"452399",42294,25429
"452400",42294,25430
"452401",42294,25431
"452402",42294,25432
"452403",42294,25433
"452404",42294,25434
"452405",42294,25435
"452406",42294,25436
"452407",42294,25437
"452408",42294,25438
"452409",42294,25439
"452410",42294,25440
"452411",42294,25441
"452412",42294,25442
"452413",42294,25443
"452414",42294,25444
"452415",42294,25445
"452416",42294,25446
"452417",42294,25447
"452418",42294,25448
"452419",42294,25449
"452420",42294,25450
"452421",42294,25451
"452422",42294,25452
"452423",42294,25453
"452424",42294,25454
"452425",42294,25455
"452426",42294,25456
"452427",42294,25457
"452428",42294,25458
"452429",42294,25459
"452430",42294,25460
"452431",42294,25461
"452432",42294,25462
"452433",42294,25463
"452434",42294,25464
"452435",42294,25465
"452436",42294,25466
"452437",42294,25467
"452438",42294,25468
"452439",42294,25469
"452440",42294,25470
"452441",42294,25471
"452442",42294,25472
"452443",42294,25473
"452444",42294,25474
"452445",42294,25475
"452446",42294,25476
"452447",42294,25477
"452448",42294,25478
"452449",42294,25479
"452450",42294,25480
"452451",42294,25481
"452452",42294,25482
"452453",42294,25483
"452454",42294,25484
"452455",42294,25485
"452456",42294,25486
"452457",42294,25487
"452458",42294,25488
"452459",42294,25489
"452460",42294,25490
"452461",42294,25491
"452462",42294,25492
"452463",42294,25493
"452464",42294,25494
"452465",42294,25495
"452466",42294,25496
"452467",42294,25497
"452468",42294,25498
"452469",42294,25499
"452470",42294,25500
"452471",42294,25501
"452472",42294,25502
"452473",42294,25503
"452474",42294,25504
"452475",42294,25505
"452476",42294,25506
"452477",42294,25507
"452478",42294,25508
"452479",42294,25509
"452480",42294,25510
"452481",42294,25511
"452482",42294,25512
"452483",42294,25513
"452484",42294,25514
"452485",42294,25515
"452486",42294,25516
"452487",42294,25517
"452488",42294,25518
"452489",42294,25519
"452490",42294,25520
"452491",42294,25521
"452492",42294,25522
"452493",42294,25523
"452494",42294,25524
"452495",42294,25525
"452496",42294,25526
"452497",42294,25527
"452498",42294,25528
"452499",42294,25529
"452500",42294,25530
"452501",42294,25531
"452502",42294,25532
"452503",42294,25533
"452504",42294,25534
"452505",42294,25535
"452506",42294,25536
"452507",42294,25537
"452508",42294,25538
"452509",42294,25539
"452510",42294,25540
"452511",42294,25541
"452512",42294,25542
"452513",42294,25543
"452514",42294,25544
"452515",42294,25545
"452516",42294,25546
"452517",42294,25547
"452518",42294,25548
"452519",42294,25549
"452520",42294,25550
"452521",42294,25551
"452522",42294,25552
"452523",42294,25553
"452524",42294,25554
"452525",42294,25555
"452526",42294,25556
"452527",42294,25557
"452528",42294,25558
"452529",42294,25559
"452530",42294,25560
"452531",42294,25561
"452532",42294,25562
"452533",42294,25563
"452534",42294,25564
"452535",42294,25565
"452536",42294,25566
"452537",42294,25567
"452538",42294,25568
"452539",42294,25569
"452540",42294,25570
"452541",42294,25571
"452542",42294,25572
"452543",42294,25573
"452544",42294,25574
"452545",42294,25575
"452546",42294,25576
"452547",42294,25577
"452548",42294,25578
"452549",42294,25579
"452550",42294,25580
"452551",42294,25581
"452552",42294,25582
"452553",42294,25583
"452554",42294,25584
"452555",42294,25585
"452556",42294,25586
"452557",42294,25587
"452558",42294,25588
"452559",42294,25589
"452560",42294,25590
"452561",42294,25591
"452562",42294,25592
"452563",42294,25593
"452564",42294,25594
"452565",42294,25595
"452566",42294,25596
"452567",42294,25597
"452568",42294,25598
"452569",42294,25599
"452570",42294,25600
"452571",42294,25601
"452572",42294,25602
"452573",42294,25603
"452574",42294,25604
"452575",42294,25605
"452576",42294,25606
"452577",42294,25607
"452578",42294,25608
"452579",42294,25609
"452580",42294,25610
"452581",42294,25611
"452582",42294,25612
"452583",42294,25613
"452584",42294,25614
"452585",42294,25615
"452586",42294,25616
"452587",42294,25617
"452588",42294,25618
"452589",42294,25619
"452590",42294,25620
"452591",42294,25621
"452592",42294,25622
"452593",42294,25623
"452594",42294,25624
"452595",42294,25625
"452596",42294,25626
"452597",42294,25627
"452598",42294,25628
"452599",42294,25629
"452600",42294,25630
"452601",42294,25631
"452602",42294,25632
"452603",42294,25633
"452604",42294,25634
"452605",42294,25635
"452606",42294,25636
"452607",42294,25637
"452608",42294,25638
"452609",42294,25639
"452610",42294,25640
"452611",42294,25641
"452612",42294,25642
"452613",42294,25643
"452614",42294,25644
"452615",42294,25645
"452616",42294,25646
"452617",42294,25647
